Sample_ID,Year,Venue,Stratum,Stratum_Population_Size,Stratum_Sample_Size,Inclusion_Probability,Weight,Sampled_Keyword,All_Keywords_Matched,Total_Matches_In_Paper,File_Path,Label,Notes,Reviewer
S0825,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/14900_Causality-Meets-the-Table-Debiasing-LLMs-for-Faithful-TableQA-via-Front-Door-Intervention,,,
S0826,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,6,neurips_2025/15073_PeRL-Permutation-Enhanced-Reinforcement-Learning-for-Interleaved-Vision-Language-Reasoning,,,
S0827,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini25flash,"gpt4o, gpt4, gemini25flash, gpt4o20240806",12,neurips_2025/15112_AdaDetectGPT-Adaptive-Detection-of-LLM-Generated-Text-with-Statistical-Guarantees,,,
S0828,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,1,neurips_2025/15128_Robust-Sampling-for-Active-Statistical-Inference,,,
S0829,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o4mini,"o4mini, gpt4o",9,neurips_2025/15168_CADMorph-Geometry-Driven-Parametric-CAD-Editing-via-a-Plan-Generate-Verify-Loop,,,
S0830,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"claude37sonnet20250219, gpt4o, gpt4omini, gpt35turbo",10,neurips_2025/15371_Large-Language-Models-as-End-to-end-Combinatorial-Optimization-Solvers,,,
S0831,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o4mini,"o4mini, gpt4o",4,neurips_2025/15384_Highlighting-What-Matters-Promptable-Embeddings-for-Attribute-Focused-Image-Retrieval,,,
S0832,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,4,neurips_2025/15431_VLForgery-Face-Triad-Detection-Localization-and-Attribution-via-Multimodal-Large-Language-Models,,,
S0833,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4omini, gpt4",3,neurips_2025/15456_TokenSqueeze-Performance-Preserving-Compression-for-Reasoning-LLMs,,,
S0834,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,textembedding3small,textembedding3small,3,neurips_2025/15520_Demystifying-Language-Model-Forgetting-with-Low-rank-Example-Associations,,,
S0835,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/15574_Tackling-Biased-Evaluators-in-Dueling-Bandits,,,
S0836,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt35turbo, gpt4",7,neurips_2025/15661_MISA-Memory-Efficient-LLMs-Optimization-with-Module-wise-Importance-Sampling,,,
S0837,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,13,neurips_2025/15702_VidEmo-Affective-Tree-Reasoning-for-Emotion-Centric-Video-Foundation-Models,,,
S0838,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini20240718,gpt4omini20240718,1,neurips_2025/15747_VLM-in-a-flash-I-O-Efficient-Sparsification-of-Vision-Language-Model-via-Neuron-Chunking,,,
S0839,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o3mini,"o3, o3mini, gpt4o",3,neurips_2025/15912_Advancing-Expert-Specialization-for-Better-MoE,,,
S0840,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt35turbo,"gpt4o, gpt35turbo",3,neurips_2025/16277_FastLongSpeech-Enhancing-Large-Speech-Language-Models-for-Efficient-Long-Speech-Processing,,,
S0841,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini25pro,"gpt4o, gemini25pro, gemini20flash",26,neurips_2025/16307_Pixel-Reasoner-Incentivizing-Pixel-Space-Reasoning-via-Curiosity-Driven-Reinforcement-Learning,,,
S0842,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4omini, gpt4turbo, gpt35turbo",13,neurips_2025/16404_SoFar-Language-Grounded-Orientation-Bridges-Spatial-Reasoning-and-Object-Manipulation,,,
S0843,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,26,neurips_2025/16415_Revealing-Multimodal-Causality-with-Large-Language-Models,,,
S0844,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/1649_T2I-R1-Reinforcing-Image-Generation-with-Collaborative-Semantic-level-and-Token-level-CoT,,,
S0845,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/16523_Promptable-3-D-Object-Localization-with-Latent-Diffusion-Models,,,
S0846,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o1mini,"o1mini, o1, gpt4o, gemini20flash, gemini15pro",14,neurips_2025/16530_General-Reasoner-Advancing-LLM-Reasoning-Across-All-Domains,,,
S0847,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/16694_Controlling-Thinking-Speed-in-Reasoning-Models,,,
S0848,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,13,neurips_2025/16808_ConfTuner-Training-Large-Language-Models-to-Express-Their-Confidence-Verbally,,,
S0849,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o3mini,"o1mini, gpt41, o3, o3mini, o1, gpt4o, gpt4omini, gpt4o20241120",28,neurips_2025/17017_texttt-G1-Teaching-LLMs-to-Reason-on-Graphs-with-Reinforcement-Learning,,,
S0850,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/1707_R1-ShareVL-Incentivizing-Reasoning-Capabilities-of-Multimodal-Large-Language-Models-via-Share-GRPO,,,
S0851,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/17774_AltLoRA-Towards-Better-Gradient-Approximation-in-Low-Rank-Adaptation-with-Alternating-Projections,,,
S0852,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,gpt4omini,2,neurips_2025/17890_Efficient-Multimodal-Dataset-Distillation-via-Generative-Models,,,
S0853,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,1,neurips_2025/1789_VisualQuality-R1-Reasoning-Induced-Image-Quality-Assessment-via-Reinforcement-Learning-to-Rank,,,
S0854,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/17951_Avoiding-exp-R-scaling-in-RLHF-through-Preference-based-Exploration,,,
S0855,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini15flash,gemini15flash,1,neurips_2025/17969_Heterogeneous-Swarms-Jointly-Optimizing-Model-Roles-and-Weights-for-Multi-LLM-Systems,,,
S0856,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/18039_In-Silico-Mapping-of-Visual-Categorical-Selectivity-Across-the-Whole-Brain,,,
S0857,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini15pro,"gpt4omini, gpt4turbo, gemini15pro, gemini15flash",9,neurips_2025/1818_Multi-Agent-Collaboration-via-Evolving-Orchestration,,,
S0858,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/18204_FlexOLMo-Open-Language-Models-for-Flexible-Data-Use,,,
S0859,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt41,gpt41,2,neurips_2025/18220_Training-Language-Models-to-Generate-Quality-Code-with-Program-Analysis-Feedback,,,
S0860,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini15pro,"gpt4o, gemini15pro",4,neurips_2025/1830_VideoChat-R1-5-Visual-Test-Time-Scaling-to-Reinforce-Multimodal-Reasoning-by-Iterative-Perception,,,
S0861,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/18371_BioReason-Incentivizing-Multimodal-Biological-Reasoning-within-a-DNA-LLM-Model,,,
S0862,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/19198_QuARI-Query-Adaptive-Retrieval-Improvement,,,
S0863,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o20240806,"gpt41, gpt4o, gemini25flash, gemini25flashlite, gpt4120250414, gpt4o20240806, gpt4omini20240718, omnimoderation20240926",56,neurips_2025/1946_Adjacent-Words-Divergent-Intents-Jailbreaking-Large-Language-Models-via-Task-Concurrency,,,
S0864,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"dalle3, gpt4o, gpt4",12,neurips_2025/1955_CREA-A-Collaborative-Multi-Agent-Framework-for-Creative-Image-Editing-and-Generation,,,
S0865,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,claude37sonnet20250219,"claude37sonnet20250219, gpt5, gpt41, o4mini, gpt4o, gemini20flash",10,neurips_2025/19716_VAGEN-Reinforcing-World-Model-Reasoning-for-Multi-Turn-VLM-Agents,,,
S0866,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,1,neurips_2025/19759_EditInfinity-Image-Editing-with-Binary-Quantized-Generative-Models,,,
S0867,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini25pro,"gpt4o, gpt4, gemini25pro, gemini15pro",14,neurips_2025/19819_Eagle-2-5-Boosting-Long-Context-Post-Training-for-Frontier-Vision-Language-Models,,,
S0868,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt35turbo0125,"gpt4o, gpt35turbo0125",4,neurips_2025/20172_InfiniPot-V-Memory-Constrained-KV-Cache-Compression-for-Streaming-Video-Understanding,,,
S0869,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt41mini, gpt4o",6,neurips_2025/20214_Jury-and-Judge-Chain-of-Thought-for-Uncovering-Toxic-Data-in-3D-Visual-Grounding,,,
S0870,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt41,"gpt41, gemini25pro",4,neurips_2025/20239_PlanU-Large-Language-Model-Reasoning-through-Planning-under-Uncertainty,,,
S0871,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini20flash,"gpt4o, gemini20flash",31,neurips_2025/20482_AI-Debate-Aids-Assessment-of-Controversial-Claims,,,
S0872,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/20699_SPARKE-Scalable-Prompt-Aware-Diversity-and-Novelty-Guidance-in-Diffusion-Models-via-RKE-Score,,,
S0873,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt41mini,"gpt41, gpt41mini",25,neurips_2025/20784_Text-to-Code-Generation-for-Modular-Building-Layouts-in-Building-Information-Modeling,,,
S0874,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,1,neurips_2025/20812_Process-vs-Outcome-Reward-Which-is-Better-for-Agentic-RAG-Reinforcement-Learning,,,
S0875,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o120241217,"o3, o1, gpt4o, gpt4o20240806, o120241217, o320250416",22,neurips_2025/20830_Evaluating-the-Inductive-Abilities-of-Large-Language-Models-Why-Chain-of-Thought-Reasoning-Sometimes-Hurts-More-Than-Hel,,,
S0876,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/2097_PhysCtrl-Generative-Physics-for-Controllable-and-Physics-Grounded-Video-Generation,,,
S0877,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,2,neurips_2025/2111_Can-MLLMs-Absorb-Math-Reasoning-Abilities-from-LLMs-as-Free-Lunch,,,
S0878,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini20flash,"gemini25pro, gemini25flash, gemini20flash, gemini25propreview0506",6,neurips_2025/2121_Stable-Cinemetrics-Structured-Taxonomy-and-Evaluation-for-Professional-Video-Generation,,,
S0879,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/21241_PANGEA-Projection-Based-Augmentation-with-Non-Relevant-General-Data-for-Enhanced-Domain-Adaptation-in-LLMs,,,
S0880,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/21403_Mitigating-Hallucination-in-VideoLLMs-via-Temporal-Aware-Activation-Engineering,,,
S0881,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4o, gpt4omini, gpt4omini20240718",33,neurips_2025/21857_DRIFT-Dynamic-Rule-Based-Defense-with-Injection-Isolation-for-Securing-LLM-Agents,,,
S0882,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,4,neurips_2025/21974_Curriculum-Model-Merging-Harmonizing-Chemical-LLMs-for-Enhanced-Cross-Task-Generalization,,,
S0883,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,textembedding3small,"claude35sonnet20240620, gpt4o, gpt4, textembedding3small, gpt4o20240806",15,neurips_2025/22066_ARIA-Training-Language-Agents-with-Intention-driven-Reward-Aggregation,,,
S0884,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/22361_Valid-Inference-with-Imperfect-Synthetic-Data,,,
S0885,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,7,neurips_2025/22381_GRIT-Teaching-MLLMs-to-Think-with-Images,,,
S0886,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/22515_InstructFlow-Adaptive-Symbolic-Constraint-Guided-Code-Generation-for-Long-Horizon-Planning,,,
S0887,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/22632_Do-LLMs-Really-Forget-Evaluating-Unlearning-with-Knowledge-Correlation-and-Confidence-Awareness,,,
S0888,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt41mini20250414,gpt41mini20250414,1,neurips_2025/22686_Constrained-Entropic-Unlearning-A-Primal-Dual-Framework-for-Large-Language-Models,,,
S0889,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4turbo,"gpt4turbo, gpt4",7,neurips_2025/22991_Aligning-Compound-AI-Systems-via-System-level-DPO,,,
S0890,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4o, gpt4omini, gpt4",101,neurips_2025/22995_Timely-Clinical-Diagnosis-through-Active-Test-Selection,,,
S0891,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/23035_Harnessing-the-Universal-Geometry-of-Embeddings,,,
S0892,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/23086_Conformal-Prediction-Beyond-the-Seen-A-Missing-Mass-Perspective-for-Uncertainty-Quantification-in-Generative-Models,,,
S0893,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"o1mini, o1, gpt4o, gpt4omini, gpt4, gemini25pro, gemini20flash, gpt4o20240806, gpt4omini20240718, o120241217, o1mini20240912, gemini20flashthinkingexp0121, gemini25proexp0325, gemini20proexp0205",83,neurips_2025/23137_scPilot-Large-Language-Model-Reasoning-Toward-Automated-Single-Cell-Analysis-and-Discovery,,,
S0894,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,4,neurips_2025/23463_LLM-Unlearning-via-Neural-Activation-Redirection,,,
S0895,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini15pro002,"gemini15pro002, o1, o120241217",3,neurips_2025/23514_Training-a-Scientific-Reasoning-Model-for-Chemistry,,,
S0896,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4omini",6,neurips_2025/23544_SPRINT-Enabling-Interleaved-Planning-and-Parallelized-Execution-in-Reasoning-Models,,,
S0897,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,2,neurips_2025/23681_Ambient-Diffusion-Omni-Training-Good-Models-with-Bad-Data,,,
S0898,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4turbo20240409",6,neurips_2025/24178_The-Unreasonable-Effectiveness-of-Entropy-Minimization-in-LLM-Reasoning,,,
S0899,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o3,"gpt41, o3, o4mini, gpt41mini, o3mini, gpt4o, gpt4omini, gpt4",66,neurips_2025/24396_Why-Do-Some-Language-Models-Fake-Alignment-While-Others-Don-t,,,
S0900,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt41, gpt4",2,neurips_2025/24433_NeuroGenPoisoning-Neuron-Guided-Attacks-on-Retrieval-Augmented-Generation-of-LLM-via-Genetic-Optimization-of-External-Kn,,,
S0901,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,textembeddingada002,textembeddingada002,2,neurips_2025/24435_AdmTree-Compressing-Lengthy-Context-with-Adaptive-Semantic-Trees,,,
S0902,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o1,"o1mini, o1, gpt4o",29,neurips_2025/24649_REASONING-COMPILER-LLM-Guided-Optimizations-for-Efficient-Model-Serving,,,
S0903,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/24790_Data-Selection-Matters-Towards-Robust-Instruction-Tuning-of-Large-Multimodal-Models,,,
S0904,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt4o, gpt4omini",15,neurips_2025/24864_Self-Iterative-Label-Refinement-via-Robust-Unlabeled-Learning,,,
S0905,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt35turbo1106, gpt4o, gpt4omini",4,neurips_2025/25273_VERA-Variational-Inference-Framework-for-Jailbreaking-Large-Language-Models,,,
S0906,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,3,neurips_2025/25369_Broken-Tokens-Your-Language-Model-can-Secretly-Handle-Non-Canonical-Tokenizations,,,
S0907,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,17,neurips_2025/25426_OptiTree-Hierarchical-Thoughts-Generation-with-Tree-Search-for-LLM-Optimization-Modeling,,,
S0908,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/25477_LayerIF-Estimating-Layer-Quality-for-Large-Language-Models-using-Influence-Functions,,,
S0909,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt41,"gpt41, gpt4120250414",24,neurips_2025/25482_Many-LLMs-Are-More-Utilitarian-Than-One,,,
S0910,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/25505_CymbaDiff-Structured-Spatial-Diffusion-for-Sketch-based-3D-Semantic-Urban-Scene-Generation,,,
S0911,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt4omini, gpt4",50,neurips_2025/25915_Learning-Partner-Aware-Collaborators-in-Multi-Party-Collaboration,,,
S0912,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/26016_ExPO-Unlocking-Hard-Reasoning-with-Self-Explanation-Guided-Reinforcement-Learning,,,
S0913,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"o1preview, o1, gpt4o",13,neurips_2025/26141_Rollout-Roulette-A-Probabilistic-Inference-Approach-to-Inference-Time-Scaling-of-LLMs-using-Particle-Based-Monte-Carlo-M,,,
S0914,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"o3, o3mini, gpt4o",46,neurips_2025/26228_Are-Large-Language-Models-Sensitive-to-the-Motives-Behind-Communication,,,
S0915,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,8,neurips_2025/26381_RLZero-Direct-Policy-Inference-from-Language-Without-In-Domain-Supervision,,,
S0916,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/2651_Skrull-Towards-Efficient-Long-Context-Fine-tuning-through-Dynamic-Data-Scheduling,,,
S0917,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"o4mini, gpt4o",23,neurips_2025/27019_AutoDiscovery-Open-ended-Scientific-Discovery-via-Bayesian-Surprise,,,
S0918,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,4,neurips_2025/27054_Incentivizing-LLMs-to-Self-Verify-Their-Answers,,,
S0919,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"o4mini, gpt4o",12,neurips_2025/27058_Inner-Speech-as-Behavior-Guides-Steerable-Imitation-of-Diverse-Behaviors-for-Human-AI-coordination,,,
S0920,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,6,neurips_2025/27154_Towards-Irreversible-Attack-Fooling-Scene-Text-Recognition-via-Multi-Population-Coevolution-Search,,,
S0921,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt35turbo,gpt35turbo,1,neurips_2025/27326_Diversity-as-a-Reward-Fine-Tuning-LLMs-on-a-Mixture-of-Domain-Undetermined-Data,,,
S0922,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,2,neurips_2025/27775_More-Than-Just-Functional-LLM-as-a-Critique-for-Efficient-Code-Generation,,,
S0923,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o4mini,"o4mini, gpt4o, o4mini20250416, gemini15pro",5,neurips_2025/27920_CLAWS-Creativity-detection-for-LLM-generated-solutions-using-Attention-Window-of-Sections,,,
S0924,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini20flashlite,"gpt4o, textembeddingada002, gemini20flashlite",8,neurips_2025/27930_ConceptScope-Characterizing-Dataset-Bias-via-Disentangled-Visual-Concepts,,,
S0925,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, textembedding3small",5,neurips_2025/2794_X-Scene-Large-Scale-Driving-Scene-Generation-with-High-Fidelity-and-Flexible-Controllability,,,
S0926,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt4o, gpt4omini, gemini25flash",68,neurips_2025/28009_Web-Shepherd-Advancing-PRMs-for-Reinforcing-Web-Agents,,,
S0927,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,17,neurips_2025/2802_LiveStar-Live-Streaming-Assistant-for-Real-World-Online-Video-Understanding,,,
S0928,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o3,"claude37sonnet20250219, o3, o3mini, gpt4o, gemini25pro, gemini25flash",58,neurips_2025/28077_EvaLearn-Quantifying-the-Learning-Capability-and-Efficiency-of-LLMs-via-Sequential-Problem-Solving,,,
S0929,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,gpt4,1,neurips_2025/28099_From-Linear-to-Nonlinear-Provable-Weak-to-Strong-Generalization-through-Feature-Learning,,,
S0930,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o1mini,"o1mini, o1",4,neurips_2025/28137_Mixing-Expert-Knowledge-Bring-Human-Thoughts-Back-To-the-Game-of-Go,,,
S0931,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gemini20flash,"gpt4o, gpt4omini, gemini25pro, gemini20flash, gemini15pro",96,neurips_2025/28156_Towards-Visualization-of-Thought-Jailbreak-Attack-against-Large-Visual-Language-Models,,,
S0932,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4omini,"gpt41, gpt4o, gpt4omini, gemini15pro",14,neurips_2025/28165_AceSearcher-Bootstrapping-Reasoning-and-Search-for-LLMs-via-Reinforced-Self-Play,,,
S0933,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,3,neurips_2025/2820_Neural-Driven-Image-Editing,,,
S0934,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt5,gpt5,1,neurips_2025/28295_Large-language-models-can-learn-and-generalize-steganographic-chain-of-thought-under-process-supervision,,,
S0935,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,gpt4o,1,neurips_2025/28407_Transformer-Key-Value-Memories-Are-Nearly-as-Interpretable-as-Sparse-Autoencoders,,,
S0936,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o4mini,o4mini,3,neurips_2025/28540_Teaching-Language-Models-to-Reason-with-Tools,,,
S0937,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt5, gpt4o",10,neurips_2025/28786_Reasoning-Models-Sometimes-Output-Illegible-Chains-of-Thought,,,
S0938,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt4, gemini25pro",10,neurips_2025/28853_Atomic-Thinking-of-LLMs-Decoupling-and-Exploring-Mathematical-Reasoning-Abilities,,,
S0939,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt4",7,neurips_2025/28885_Thinking-in-Character-Advancing-Role-Playing-Agents-with-Role-Aware-Reasoning,,,
S0940,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,o3mini,"o3, o3mini",2,neurips_2025/2891_RobotSmith-Generative-Robotic-Tool-Design-for-Acquisition-of-Complex-Manipulation-Skills,,,
S0941,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4,"gpt4o, gpt4",12,neurips_2025/3220_Grounded-Reinforcement-Learning-for-Visual-Reasoning,,,
S0942,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt4o,"gpt41, gpt4o, gemini15pro, gemini15flash",23,neurips_2025/3283_MindJourney-Test-Time-Scaling-with-World-Models-for-Spatial-Reasoning,,,
S0943,2025,neurips,2025-neurips,1079,223,0.20667284522706209,4.838565022421525,gpt41nano,gpt41nano,5,neurips_2025/3394_ThinkSound-Chain-of-Thought-Reasoning-in-Multimodal-LLMs-for-Audio-Generation-and-Editing,,,
