Pair_ID,Year,Venue,Deprecated_Keyword,Sections_Hit,Window_Count,Label,Reasoning
D0596,2025,iclr,gemini10pro002,B MODELS INCLUDED IN THIS STUDY | E SIMILARITY MATRICES COMPARISON BETWEEN SETS OF GENES,2,Evaluation,row 'gemini-1.0-pro-002' with scores 1.0 / 1.0 in B MODELS INCLUDED IN THIS STUD table
D0597,2025,iclr,gemini10provision001,B MODELS INCLUDED IN THIS STUDY,1,Evaluation,listed as table row 'gemini-1.0-pro-vision-001' in B MODELS INCLUDED IN THIS STUD
D0598,2025,iclr,gemini15flash001,A ADDITIONAL DETAILS ABOUT LIVEBENCH EXPERIMENTS | A.2 DETAILS FROM ABLATION STUDIES,2,Methods and Evaluation,row 'gemini-1.5-flash-001' with scores 36.6 / 34.3 / 52.6 in Experiments table
D0599,2025,iclr,gemini15flash001,4.2 MODELS,1,Methods,'In our experiments we use the API-only Gemini-1.5-Flash-001 (henceforth Gemini ) (Gemini' (4.2)
D0600,2025,iclr,gemini15flash001,A MODEL VERSIONS USED IN EXPERIMENTS,1,Evaluation,row 'gemini-1.5-flash-001' with scores 4 in Experiments table
D0601,2025,iclr,gemini15flash001,E.7 FULL RESULTS,1,Methods,row 'gemini-1.5-flash-001' with scores 1.5 in Results table
D0602,2025,iclr,gemini15flash001,3 EXPERIMENTS | HOTPOTQA,2,Methods,"'efficiency, we used Google's Gemini Flash ( gemini-1.5-flash-001 ; /tildelow $.075 per' (3)'"
D0603,2025,iclr,gemini15flash001,4 EXPERIMENTS | C.1 ABLATION AND SENSITIVITY STUDIES | C.5 EXPERIMENTS ON ADDITIONAL MODELS,4,Methods and Evaluation,'two Gemini 1.5 models ( gemini-1.5-pro-001 and gemini-1.5-flash-001 ) while also testing' (4)
D0604,2025,iclr,gemini15flash001,C.1 MODEL CONFIGURATION,1,Evaluation,config row 'gemini-1.5-flash-001' (temperature/tokens) in C.1 MODEL CONFIGURATION table
D0605,2025,iclr,gemini15flash001,Harmful content,2,Evaluation,'laude-3-haiku-20240307 claude-3-opus-20240229 claude-3-sonnet-20240229 gemini-1-0-pro-002 gemini-1-5-flash-001 gemini-1-5-pro-001 gpt-3-5-turbo-0125 gpt-4-0125-preview gpt-4-turbo-2024-04-09' (Harmful content)
D0606,2025,iclr,gemini15flash001,4.1 EVALUATION SETTINGS,1,Evaluation,"'conducted tests using APIs, specifically versions claude-3-5-sonnet20241022, gemini-1.5-flash-001 , gemini-1.5-pro-001, gpt-4o-mini-2024-07-18, and' (4.1)"
D0607,2025,iclr,gemini15flash001,Existing Models,1,N/A,"'1.5 Pro (gemini-1.5-pro-001), Gemini 1.5 Flash ( gemini-1.5-flash-001 ) (Gemini Team et' (Existing Models)"
D0608,2025,iclr,gemini15flash001,B EXPERIMENT DETAILS,1,Methods,'on OpenAI API; 6) GEMINI-FLASH through the GEMINI-1.5-FLASH-001 by the Vertex AI' (B EXPERIMENT DETAILS)
D0609,2025,iclr,gemini15flash001,6 RELATED WORK | E MODEL SETTINGS/DETAILS,2,Methods and Evaluation,"'frame. Pro and Flash denotes Gemini-1.5-Pro-001 and Gemini-1.5-Flash-001 , respectively. <!-- image' (6)"
D0610,2025,iclr,gemini15flash001,4.1 IMAGE BLACK-BOX TARGET GENERATION TASK,1,Methods and Evaluation,'use the Gemini 1.5 Flash model (code: gemini-1.5-flash-001 ) for its cost-efficiency' (4.1)
D0611,2025,iclr,gemini15flash001,A.1 MODEL DETAILS,1,Evaluation,config row 'gemini-1.5-flash-001' (temperature/tokens) in A.1 MODEL DETAILS table
D0612,2025,iclr,gemini15flash001,E.1 EXPERIMENTAL SETUP,1,Methods and Evaluation,config row 'gemini-1.5-flash-001' (temperature/tokens) in Setup table
D0613,2025,iclr,gemini15flash001,D ADDITIONAL EVALUATION SETTING,1,Methods and Evaluation,'40229 claude-3-opus-20240229 command-r command-r-plus dbrx-instruct deepseek-llm-67b-chat gemini-1.5-flash-001 gemini-1.5-pro-001 Meta-Llama-3-8B-Instruct Meta-Llama-3-70B-Instruct Mistral-7B-Instruct' (Evaluation)
D0614,2025,iclr,gemini15flash002,A ADDITIONAL DETAILS ABOUT LIVEBENCH EXPERIMENTS | A.2 DETAILS FROM ABLATION STUDIES,3,Methods and Evaluation,row 'gemini-1.5-flash-002' with scores 47.6 / 41.9 / 44.2 in Experiments table
D0615,2025,iclr,gemini15flash002,4.1 EVALUATION SETTINGS | 4.2 MAIN RESULTS WITH BREAKDOWN ANALYSIS | A SINGLE-IMAGE SETTING: RESULTS AND ANALYSES | D.3 LLM-ASSISTED METRICS | E.1 BREAKDOWN RESULTS ON THE SKILL DIMENSION | E.2 BREAKDOWN RESULTS ON THE INPUT FORMAT DIMENSION | E.3 BREAKDOWN RESULTS ON THE OUTPUT FORMAT DIMENSION | E.4 BREAKDOWN RESULTS ON THE APPLICATION DIMENSION,9,Evaluation,'outperforms Claude-3' for 'gemini15flash002' (4.1 EVALUATION SETTINGS)
D0616,2025,iclr,gemini15flash002,A.2 DETAILED SCORES FOR THE HUMAN PREFERENCE EVALUATION DATASET,9,Evaluation,Table 4 row '74.81 | 79.47 | 87.88 | 72.63 | 85.56 | 0.12 | | Gemini-1.5-Flash-002 (AlpacaEval) |...
D0617,2025,iclr,gemini15flash002,4.3 CALIBRATING LANGUAGE MODELS,1,Methods and Evaluation,"'We evaluate state-of-the-art LMs, such...' + Figure 3 near '(claude-3-haiku20240307), and gemini-1.5-flash (gemini-1.5-flash-002). Evaluation Setup F...'"
D0618,2025,iclr,gemini15flash002,A.1 (M)LLM ARCHITECTURES AND VALIDATION,1,Evaluation,'worse than the text-only variant' for 'gemini15flash002' (A.1 (M)LLM ARCHITECTURES AND VALIDATION)
D0619,2025,iclr,gemini15pro001,A ADDITIONAL DETAILS ABOUT LIVEBENCH EXPERIMENTS | A.2 DETAILS FROM ABLATION STUDIES,2,Methods and Evaluation,'as the judge' + Figure 6 near '44.1 | 40.6 | 47.9 | 73 | 29.6 | 28.9 | 44.5...
D0620,2025,iclr,gemini15pro001,D.2 EVALUATOR,1,Methods and Evaluation,'as evaluators to demonstrate the genera...' + outperforms GPT-4o and Gemini 1 near 'MLLMs used are as follows: Gemini 1.5...
D0621,2025,iclr,gemini15pro001,A MODEL VERSIONS USED IN EXPERIMENTS,1,Evaluation,Table 4 row 'gpt-4o-2024-05-13 gpt-4-turbo-2024-04-09 gemini-1.5-pro-001 gemini-1.5-flash-001 | Table...'
D0622,2025,iclr,gemini15pro001,E.7 FULL RESULTS,1,Evaluation,"OCR/math fragment near 'gemini15pro001', e.g. '[Window 1] section: E.7 FULL RESULTS'"
D0623,2025,iclr,gemini15pro001,Algorithm 1 BRIDGE. | 4 EXPERIMENTS | 5 RELATED WORK | B.1 DATASETS. | C.1 ABLATION AND SENSITIVITY STUDIES,9,Methods and Evaluation,"'we randomly split the data into train a...' + Table 1 near 'front, since the Table 1: Test accuracy of..."
D0624,2025,iclr,gemini15pro001,C.1 MODEL CONFIGURATION,1,Evaluation,Table 8 row '1.5 Pro | gemini-1.5-pro-001 |'
D0625,2025,iclr,gemini15pro001,A.2 DETAILED SCORES FOR THE HUMAN PREFERENCE EVALUATION DATASET,9,Evaluation,Table 4 row '68.86 | 70.53 | 84.09 | 75.79 | 88.12 | 0.1 | | Gemini-1.5-Pro-001 (ArenaHard) |...
D0626,2025,iclr,gemini15pro001,Harmful content,2,Evaluation,"OCR/math fragment near 'gemini15pro001', e.g. '[Window 1] section: Harmful content'"
D0627,2025,iclr,gemini15pro001,4.1 EVALUATION SETTINGS,1,Evaluation,"Table 3 row 'claude-3-5-sonnet20241022, gemini-1.5-flash-001, gemini-1.5-pro-001, gpt-4o-mini-2024-07-...'"
D0628,2025,iclr,gemini15pro001,C.1 BASELINE IMPLEMENTATION,1,Evaluation,"'BASELINE IMPLEMENTATION] In section 3, we benchmarked sever...' for 'gemini15pro001' (C.1 BASELINE IMPLEMENTATION)"
D0629,2025,iclr,gemini15pro001,Existing Models,1,Methods,"Methods context: '1.0 Ultra (gemini-1.0-ultra), Gemini 1.5 Pro (gemini-1.5-pro-001), Gemini 1.5 Flash (gemi...' (Existing Models)"
D0630,2025,iclr,gemini15pro001,4 EVALUATION,1,Evaluation,Table 1 row 'Llama-3.1 ( 405B non-quantized) and Gemini-1.5 ( gemini-1.5-pro-001 ). Sanity Check for C...'
D0631,2025,iclr,gemini15pro001,B EXPERIMENT DETAILS,1,Methods,"'We employ 7 LLMs in the experiments, the detailed...' near 'by the Vertex AI API; 7) GEMINI-PRO through the GEMINI-1.5-PRO-001..."
D0632,2025,iclr,gemini15pro001,2.2 OMNI x RSYNTH: SCALABLE SYNTHETIC OMINI-MODAL REASONING EVALUATION | 6 RELATED WORK | E MODEL SETTINGS/DETAILS,3,Evaluation,'compared to the original image format' for 'gemini15pro001' (2.2 OMNI x RSYNTH: SCALABLE SYNTHETIC OMINI-MODAL REASONI...)
D0633,2025,iclr,gemini15pro001,B DETAILS ABOUT THE EVALUATED MODELS,1,Evaluation,"Table 5 row '1.5 Flash (gemini-1.5-flash-8b), Gemini 1.5 Pro (gemini-1.5-pro-001), Gemini 2 Flash Lite...'"
D0634,2025,iclr,gemini15pro001,A.1 MODEL DETAILS,1,Evaluation,"OCR/math fragment near 'gemini15pro001', e.g. '[Window 1] section: A.1 MODEL DETAILS'"
D0635,2025,iclr,gemini15pro001,E.1 EXPERIMENTAL SETUP,1,Methods and Evaluation,"'as the evaluator, with temperature set...' + Table 38 near '1.5 Pro Exp | gemini-1.5-flash-001 gemini-1.5-pro-001 gemini-1.5-pro-exp-0801'"
D0636,2025,iclr,gemini15pro001,4.4 HOW TRANSFERABLE IS DREAMBENCH++ ACROSS MLLMS?,1,Evaluation,Table 7 row '0.278 | 0.427 | 74.00% | | Gemini-1.5-Pro-001 | 0.487 |'
D0637,2025,iclr,gemini15pro001,D ADDITIONAL EVALUATION SETTING,1,Evaluation,Table 1 row 'deepseek-llm-67b-chat gemini-1.5-flash-001 gemini-1.5-pro-001 Meta-Llama-3-8B-Instruct'
D0638,2025,iclr,gemini15pro002,2.7 LIVEBENCH UPDATES AND MAINTENANCE PLAN | 3 EXPERIMENTS | A ADDITIONAL DETAILS ABOUT LIVEBENCH EXPERIMENTS | A.2 DETAILS FROM ABLATION STUDIES,5,Methods and Evaluation,'as the judge' + Table 1 near '68.6 | 47.6 | 48.2 | 53.9 | | gemini-1.5-pro-002 | 53.4 |...
D0639,2025,iclr,gemini15pro002,4.1 EVALUATION SETTINGS | 4.2 MAIN RESULTS WITH BREAKDOWN ANALYSIS | A SINGLE-IMAGE SETTING: RESULTS AND ANALYSES | D.3 LLM-ASSISTED METRICS | E.1 BREAKDOWN RESULTS ON THE SKILL DIMENSION | E.2 BREAKDOWN RESULTS ON THE INPUT FORMAT DIMENSION | E.3 BREAKDOWN RESULTS ON THE OUTPUT FORMAT DIMENSION | E.4 BREAKDOWN RESULTS ON THE APPLICATION DIMENSION | E.5 BREAKDOWN RESULTS ON THE VISUAL INPUT NUMBER DIMENSION,9,Evaluation,'outperforms Claude-3' for 'gemini15pro002' (4.1 EVALUATION SETTINGS)
D0640,2025,iclr,gemini15pro002,A.2 DETAILED SCORES FOR THE HUMAN PREFERENCE EVALUATION DATASET,9,Evaluation,Table 4 row '78.42 | 75.26 | 92.42 | 83.16 | 93.08 | 0.07 | | Gemini-1.5-Pro-002 (AlpacaEval) |...
D0641,2025,iclr,gemini15pro002,3.1 MAIN EXPERIMENT,1,Evaluation,"OCR/math fragment near 'gemini15pro002', e.g. '[Window 1] section: 3.1 MAIN EXPERIMENT'"
D0642,2025,iclr,gemini15pro002,4.2 RESEARCH QUESTION 2: UNDERSTANDING OF CNL-P BY LLMS,1,Evaluation,'compared to simple template-based methods' for 'gemini15pro002' (4.2 RESEARCH QUESTION 2: UNDERSTANDING OF CNL-P BY LLMS)
D0643,2025,iclr,gpt35turbo0301,D.5 TRANSFER ATTACKS TO CLOSED-SOURCE MODELS,1,Methods,"'we employ greedy decoding with a maximum token le...' near 'tested against proprietary models GPT-3.5-turbo (gpt-3.5-turbo-0301), GPT-4 (gpt-4-0613),...'"
D0644,2025,iclr,gpt35turbo0301,A.1 DATA AND INFERENCE,1,Methods and Evaluation,"'we run LLM inference with temperatures 0' + Table 1 near '| | | gpt-3.5-turbo-0125 | 9,999 | | gpt-3.5-turbo-0301..."
D0645,2025,iclr,gpt35turbo0301,D.1 MODELS | E.3 C++ RESULTS,7,Evaluation,'outperform the open models with only strong instruction-tun...' for 'gpt35turbo0301' (D.1 MODELS)
D0646,2025,iclr,gpt35turbo0301,4.1 EXPERIMENTAL SETUP,1,Evaluation,'Baselines We compare AgentPrune with three series of multi-...' for 'gpt35turbo0301' (4.1 EXPERIMENTAL SETUP)
D0647,2025,iclr,gpt35turbo0301,3.1 SETTINGS | B.2 AZUREOPENAI SETTINGS,2,Evaluation,'Baselines' for 'gpt35turbo0301' (3.1 SETTINGS)
D0648,2025,iclr,gpt35turbo0301,4.2.1 HUMANEVALFIX,1,Evaluation,"'better than all non-agentic approaches, almost doubling the...' for 'gpt35turbo0301' (4.2.1 HUMANEVALFIX)"
D0649,2025,iclr,gpt35turbo0301,D ADDITIONAL EVALUATION SETTING,1,Evaluation,Table 1 row 'Mixtral-8x22B-Instruct-v0.1 gpt-3.5-turbo-0301 gpt-3.5-turbo-0613 gpt-3.5-turbo-1106'
D0650,2025,iclr,gpt35turbo0301,A.7.1 BENCHMARKS AND METRICS,1,Methods and Evaluation,Both methods 'we follow' and eval 'performance on' cues present.
D0651,2025,iclr,gpt35turbo0301,B MODELS INCLUDED IN THIS STUDY,1,Methods,Methods context: '| gpt 3.5 | ? | ? | | gpt-3.5-turbo-0301 | gpt 3.5 | ? | ? |...
D0652,2025,iclr,gpt35turbo0613,B ADDITIONAL DETAILS ABOUT EXPERIMENTAL SETTING,1,Evaluation,"Table 8 row 'selection based on GPT score, we mainly use the gpt-3.5-turbo-0613 version to evaluate th...'"
D0653,2025,iclr,gpt35turbo0613,4.1 BENCHMARK AND METRICS | 4.4 OFFLINE VIDEO QUESTION-ANSWERING,2,Methods and Evaluation,"Table 1 alongside 'of Video-ChatGPT (Maaz et al., 2024), employing GPT-3.5-turbo-0613 to judge the accuracy...'"
D0654,2025,iclr,gpt35turbo0613,C.1 MODEL SETTINGS,1,Methods,"'We run all experiments on an A100 NVIDIA GPU with...' near '80GB memory. For GPT-3.5, we use the checkpoint gpt-3.5-turbo-0613..."
D0655,2025,iclr,gpt35turbo0613,A.1 DATA AND INFERENCE,1,Evaluation,Data table listing prompts/completions per model for WildChat/LMSYS evaluation.
D0656,2025,iclr,gpt35turbo0613,4.1 MAIN RESULTS,1,Methods and Evaluation,'as judged by GPT-4 Turbo (Preview-1106)' + Table 1 near '30.9 | 36.4 | 8.66 | | GPT-3.5-turbo-0613 | -...
D0657,2025,iclr,gpt35turbo0613,C.1 MODEL SETUP,1,Methods,API/config cue 'OpenAI API' for 'gpt35turbo0613' (C.1 MODEL SETUP)
D0658,2025,iclr,gpt35turbo0613,Pass@k rate for different seed themes | 4.5 ABLATION ON TECHNIQUES | 4.6 VERIFIER (VALIDATION TEST) ACCURACY | D SCALING | F ABLATION ON MODELS | G PERFORMANCE METRICS FOR DIFFERENT DATASETS,9,Evaluation,'vs UCT scaling performance for both SFS and tree search' for 'gpt35turbo0613' (Pass@k rate for different seed themes)
D0659,2025,iclr,gpt35turbo0613,A ARENA MODEL TIERS,1,Methods,"Methods context: 'gemini-pro-dev-api, gpt-3.5-turbo- 0314, gpt-3.5-turbo-0613, gemini-pro, gpt-3.5-turbo-01...' (A ARENA MODEL TIERS)"
D0660,2025,iclr,gpt35turbo0613,5.1 EXPERIMENTAL SETUP,1,Methods and Evaluation,'we fine-tune the retrieval model using...' + Table 4 near 'ToolGen agent. Baselines GPT-3.5 : We use gpt-3.5-turbo-0613 as one...
D0661,2025,iclr,gpt35turbo0613,B.3 EXPERIMENTAL DETAILS,1,Methods,'We ran our results using Phi-3-Mini-128K-Instruct...' near 'questions. GPT-3.5 We ran our results on the gpt-3.5-turbo-0613 model. We use the...
D0662,2025,iclr,gpt35turbo0613,B LITERATURE REVIEW: EVALUATING LLMS WITH GAME THEORY,3,Evaluation,"Table 3 row '| | Li et al. (2023) | gpt-3.5-turbo-0613, gpt-4-0613, claude-2.0, chat-bison-001'"
D0663,2025,iclr,gpt35turbo0613,5.1 SETUP | E.3 SETUP,2,Methods and Evaluation,'We generate the alignment data and inst...' + Table 8 near 'Implementation Details. We employ ChatGPT (gpt-3.5-turbo-0613) for data generation....
D0664,2025,iclr,gpt35turbo0613,A.3 AUTHOR STATEMENT | K.2 MAIN BENCHMARK RESULT STATISTICS,2,Methods and Evaluation,"'We use the Pearson R-value, which measu...' + Table 3 near '| - | 0.82% | - | | GPT-3.5-turbo-0613..."
D0665,2025,iclr,gpt35turbo0613,4.4 MISCELLANEOUS ASSISTANCE,1,Evaluation,'Baseline Agent (Liu et al' for 'gpt35turbo0613' (4.4 MISCELLANEOUS ASSISTANCE)
D0666,2025,iclr,gpt35turbo0613,C.2 INFERENCE SETTING,1,Methods,'as the judge to identify whether they can correct...' applied to 'gpt35turbo0613' (C.2 INFERENCE SETTING)
D0667,2025,iclr,gpt35turbo0613,D ADDITIONAL EVALUATION SETTING,1,Evaluation,Table 1 row 'Mixtral-8x22B-Instruct-v0.1 gpt-3.5-turbo-0301 gpt-3.5-turbo-0613 gpt-3.5-turbo-1106 gpt-...'
D0668,2025,iclr,gpt35turbo0613,5.4 CHATRAG BENCH: SHORT CONTEXT EVALUATION WITHIN 4K TOKENS,1,Evaluation,'outperforming most existing SOTA models with 128K context w...' for 'gpt35turbo0613' (5.4 CHATRAG BENCH: SHORT CONTEXT EVALUATION WITHIN 4K TOKENS)
D0669,2025,iclr,gpt35turbo0613,5.2 BENCHMARKS AND METRICS,2,Methods and Evaluation,"'we employ three types of benchmarks: ov...' + baseline near 'WizardLM-13B, Vicuna-13B, Llama2-13B-Chat, and GPT-3.5-Turbo-0613. The responses are scor...'"
D0670,2025,iclr,gpt35turbo0613,B MODELS INCLUDED IN THIS STUDY,1,Methods,Methods context: '| ? | | gpt-3.5-turbo-0301 | gpt 3.5 | ? | ? | | gpt-3.5-turbo-0613 | gpt 3.5...
D0671,2025,iclr,gpt35turbo0613,D MORE DETAILS ON HYPERPARAMETERS | K RANK ANALYSIS,5,Methods,"'we evaluate is M = { gpt-4-turbo-2024-04-09 , gpt...' near 'we evaluate is M = { gpt-4-turbo-2024-04-09 , gpt-3.5-turbo-0613 ..."
D0672,2025,iclr,gpt35turbo0613,F DETAILED RESULTS,2,Evaluation,Table 7 row '- 11 . 0 - +4 . 9 | 5 | | 11 - 7 . 8...
D0673,2025,iclr,gpt35turbo16k0613,REPRODUCIBILITY STATEMENT | B.2 MODEL,2,Evaluation,'gpt35turbo16k0613' with tabular scores in REPRODUCIBILITY STATEMENT
D0674,2025,iclr,gpt35turbo16k0613,2.1 DATA COLLECTION AND PROCESSION,1,Evaluation,'gpt35turbo16k0613' scored in Figure 1 (2.1 DATA COLLECTION AND PROCESSION)
D0675,2025,iclr,gpt35turbo16k0613,B.1 USED MODELS AND SETTINGS,1,Evaluation,'baselines' for 'gpt35turbo16k0613' (B.1 USED MODELS AND SETTINGS)
D0676,2025,iclr,gpt35turbo16k0613,4.2.1 HUMANEVALFIX | 4.4 MISCELLANEOUS ASSISTANCE,5,Evaluation,"'better than all non-agentic approaches, almost doubling the...' for 'gpt35turbo16k0613' (4.2.1 HUMANEVALFIX)"
D0677,2025,iclr,gpt35turbo16k0613,3.1 EXPERIMENTAL SETUP,1,Evaluation,'Baseline methods and test models We test the following 7 me...' for 'gpt35turbo16k0613' (3.1 EXPERIMENTAL SETUP)
D0678,2025,iclr,gpt35turbo16k0613,C MODELS SETUP,1,Methods,'gpt35turbo16k0613' described in methods section C MODELS SETUP
D0679,2025,iclr,gpt41106visionpreview,B DETAILS ABOUT THE EVALUATED MODELS,1,Evaluation,'gpt41106visionpreview' scored in Table 5 (B DETAILS ABOUT THE EVALUATED MODELS)
D0680,2025,iclr,gpt41106visionpreview,G.1 MODEL ENDPOINTS,2,Evaluation,'baselines we use (if available)' for 'gpt41106visionpreview' (G.1 MODEL ENDPOINTS)
D0681,2025,iclr,gpt41106visionpreview,I REPRODUCIBILITY AND RESOURCES,1,Evaluation,'gpt41106visionpreview' referenced in Table 15 (I REPRODUCIBILITY AND RESOURCES)
D0682,2025,iclr,gpt4turbopreview,G BROADER IMPACTS,1,N/A,Background-only mention: 'critical human oversight. Table 14: Prompts to gpt-4-turbo-preview for extension.'
D0683,2025,iclr,gpt4turbopreview,4.4 ABLATION STUDIES,2,Evaluation,'compared to the ablated group' for 'gpt4turbopreview' (4.4 ABLATION STUDIES)
D0684,2025,iclr,gpt4turbopreview,C.1 EXPERIMENT SETUPS,1,Methods,"'We applied 8-bit quantization to these models, dr...' near 'gpt-3.5-turbo-0125 version of ChatGPT and the gpt-4-turbo-preview version of GPT-4. 7'"
D0685,2025,iclr,o1mini,4.2 CROSS-MODEL COLLABORATIVE DPO | D.1 EVALUATION OF INSPECTOR LLM | D.2 ANALYSIS ON THE QUALITY OF DIRECT GENERATION | E MORE ABLATION STUDIES,5,Methods and Evaluation,"OCR/math fragment near 'o1mini', e.g. '[Window 1] section: 4.2 CROSS-MODEL COL...'"
D0686,2025,iclr,o1mini,5.3 PERFORMANCE ACROSS DIFFERENT SUBJECTS AND DIFFICULTY LEVELS | H REASONING GAP AND TEST SET CONTAMINATION,4,Evaluation,'gap between the leading open-source LLMs and proprietary LL...' for 'o1mini' (5.3 PERFORMANCE ACROSS DIFFERENT SUBJECTS AND DIFFICULTY...)
D0687,2025,iclr,o1mini,3.1 DISCUSSION OF RESULTS,1,Evaluation,'better than all other models' for 'o1mini' (3.1 DISCUSSION OF RESULTS)
D0688,2025,iclr,o1mini,5.1 MAIN RESULTS,2,Evaluation,"'baselines, and the results are shown in the Table 1' for 'o1mini' (5.1 MAIN RESULTS)"
D0689,2025,iclr,o1mini,D.4 DETAILS OF THE MODELS BEING EVALUATED,1,Evaluation,"'Compared with Baichuan1, its performance has been greatly i...' for 'o1mini' (D.4 DETAILS OF THE MODELS BEING EVALUATED)"
D0690,2025,iclr,o1mini,ABSTRACT | 5 RESULT ANALYSIS | 7 CONCLUSION,3,Evaluation,'outperforming GPT-4o's 42' for 'o1mini' (ABSTRACT)
D0691,2025,iclr,o1mini,ABSTRACT | 1 INTRODUCTION | 3.2 EXPERIMENTAL RESULT | 6 CONCLUSION | A ANALYSIS OF PROCESS-LEVEL ASSESSMENT,9,Evaluation,'outperforms other models across all error categories' for 'o1mini' (ABSTRACT)
D0692,2025,iclr,o1mini,ABSTRACT | 2 BENCHMARK SETTINGS | 3.1 PATTERN TRANSLATION | 3.2 GRAPH MODIFICATION | 3.3 PATTERN DETECTION | 4 TOPOLOGY-BASED PATTERN | 4.1 GRAPH ISOMORPHIC MAPPING,9,Methods and Evaluation,"'We select 9 primitive graph patterns wi...' + Table 11 near 'abilities to understand graph patterns, with O1-mini outperforming in..."
D0693,2025,iclr,o1mini,,0,N/A,no extractable window in non-references body for 'o1mini'
D0694,2025,iclr,o1mini,ABSTRACT | 1 INTRODUCTION | 5.1 BASELINE MODELS AND MEMORY STRATEGIES | 5.2 EXPERIMENTAL RESULTS | E.1 RESULTS ON THE SHORT BOOK,9,Evaluation,"GPT-4o, GPT-4o-mini, o1-mini benchmarked"
D0695,2025,iclr,o1mini,B EXAMPLES OF BAD CONTEXT RELIANCE IN CHATGPT,1,N/A,"Only failure-case figures of o1-mini, no methodological use"
D0696,2025,iclr,o1mini,Acc. on ID data (Mean +/- Std. Dev.) | 4.4 BENCHMARK RESULTS | 4.5 WHICH COMPLEXITY DOES AN LLM PREFER TO SOLVE A TASK? | F A GLIMPSE OF HOW O1-MINI DOES REASONING,9,Evaluation,"OCR/math fragment near 'o1mini', e.g. '[Window 1] section: Acc. on ID data (Me...'"
D0697,2025,iclr,o1mini,3.2 EXPERIMENTAL SETUP | A APPENDIX | A.1 DETAILED EXPERIMENTAL SETUP | A.2 FULL RESULTS | A.5 RESULTS ON O1-PREVIEW AND O1-MINI,9,Methods and Evaluation,"OCR/math fragment near 'o1mini', e.g. '[Window 1] section: 3.2 EXPERIMENTAL SE...'"
D0698,2025,iclr,o1mini,3.3 ELICITING FORECASTS | 4 RESULTS | F FORECASTERS,5,Evaluation,'worse than random guessing (0' for 'o1mini' (3.3 ELICITING FORECASTS)
D0699,2025,iclr,o1mini,4.2 LEARNING RESULTS,2,Evaluation,"'outperform 6 At the time of the study, GPT-4o vision-finetu...' for 'o1mini' (4.2 LEARNING RESULTS)"
D0700,2025,iclr,o1mini,ABSTRACT | 5 ARE REASONING MODELS MORE ROBUST?,5,Methods,"'as judged by GPT-4 and Llama-3, we note that not' applied to 'o1mini' (ABSTRACT)"
D0701,2025,iclr,o1mini,5 EXPERIMENTAL RESULTS | 5.2 EXPERIMENT DETAILS | 5.3 RESULTS | 6 ANALYSIS | K OPENAI O1,9,Evaluation,"'baselines across all models, with PLANSEARCH achieving the...' for 'o1mini' (5 EXPERIMENTAL RESULTS)"
D0702,2025,iclr,o1mini,A.29 ABLATIONS OF IDEA GENERATION,2,Methods and Evaluation,'as judged by an LLM' + Table 17 near '| 59.5 | | o1-mini | 22.6 | |'
D0703,2025,iclr,o1mini,4 EVALUATION | 4.1 EXPERIMENT ONE: DIRECT ASK,3,Evaluation,'gap between ASRs of the backbone LLM (black) and LLM with t...' for 'o1mini' (4 EVALUATION)
D0704,2025,iclr,o1mini,4.1 EVALUATING LLM-BASED JUDGES ON JUDGEBENCH. | A.1.1 PROMPTED JUDGES,2,Methods and Evaluation,'we use JudgeBench as a proxy to evaluat...' + Table 1 near '79.59 | 85.71 | 85.71 | 75.43 |...
